Released_ID	Title	MovieID	ReleasedYear
660	Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996)	660	2010
661	Song of the Little Road (Pather Panchali) (1955)	661	2011
662	"World of Apu, The (Apur Sansar) (1959)"	662	2012
663	Mystery Science Theater 3000: The Movie (1996)	663	2013
664	Tarantella (1995)	664	2014
665	Space Jam (1996)	665	2015
666	Barbarella (1968)	666	2016
667	Hostile Intentions (1994)	667	2017
668	They Bite (1996)	668	2018
669	Some Folks Call It a Sling Blade (1993)	669	2019
670	"Run of the Country, The (1995)"	670	2020
671	"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)"	671	2021
672	Coup de torchon (Clean Slate) (1981)	672	2022
673	Tigrero: A Film That Was Never Made (1994)	673	1999
674	"Eye of Vichy, The (Oeil de Vichy, L') (1993)"	674	2000
675	Windows (1980)	675	2001
676	It's My Party (1996)	676	2002
677	Country Life (1994)	677	2003
678	Operation Dumbo Drop (1995)	678	2004
679	"Promise, The (Versprechen, Das) (1995)"	679	2005
680	Mrs. Winterbourne (1996)	680	2022
681	Solo (1996)	681	2000
682	Under the Domim Tree (Etz Hadomim Tafus) (1994)	682	2001
683	"Substitute, The (1996)"	683	2002
684	True Crime (1996)	684	2003
685	Butterfly Kiss (1995)	685	2004
686	Feeling Minnesota (1996)	686	2005
687	Delta of Venus (1995)	687	2006
688	To Cross the Rubicon (1991)	688	2007
689	Angus (1995)	689	2008
690	Daens (1992)	690	2009
691	Faces (1968)	691	2010
692	Boys (1996)	692	2011
693	"Quest, The (1996)"	693	2012
694	Cosi (1996)	694	2013
695	Sunset Park (1996)	695	2014
696	Mulholland Falls (1996)	696	2015
697	"Truth About Cats & Dogs, The (1996)"	697	2016
698	Oliver & Company (1988)	698	2017
699	Celtic Pride (1996)	699	2018
700	Flipper (1996)	700	2019
701	Captives (1994)	701	2020
702	Of Love and Shadows (1994)	702	2021
703	Dead Man (1995)	703	2022
704	"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)"	704	2020
705	Switchblade Sisters (1975)	705	1970
706	Mouth to Mouth (Boca a boca) (1995)	706	1971
707	"Visitors, The (Visiteurs, Les) (1993)"	707	1972
708	Multiplicity (1996)	708	1973
709	Wallace & Gromit: The Best of Aardman Animation (1996)	709	1974
710	Halfmoon (Paul Bowles - Halbmond) (1995)	710	1975
711	"Haunted World of Edward D. Wood Jr., The (1996)"	711	1976
712	Two Friends (1986)	712	1977
713	"Craft, The (1996)"	713	1978
714	"Great White Hype, The (1996)"	714	1979
715	Last Dance (1996)	715	1980
716	War Stories (1995)	716	1981
717	Cold Comfort Farm (1995)	717	1982
718	"Institute Benjamenta, or This Dream People Call Human Life (1995)"	718	1983
719	Low Life (1994)	719	1984
720	Heaven's Prisoners (1996)	720	1985
721	Original Gangstas (1996)	721	1986
722	"Rock, The (1996)"	722	1987
723	Getting Away With Murder (1996)	723	1988
724	Cemetery Man (Dellamorte Dellamore) (1994)	724	1989
725	Twister (1996)	725	1990
726	Barb Wire (1996)	726	1991
727	"Garçu, Le (1995)"	727	1992
728	Honey Moon (Honigmond) (1996)	728	1993
729	Ghost in the Shell (Kôkaku kidôtai) (1995)	729	1994
730	Thinner (1996)	730	1995
731	Spy Hard (1996)	731	1996
732	Brothers in Trouble (1995)	732	1997
733	Wallace & Gromit: A Close Shave (1995)	733	1998
734	Force of Evil (1948)	734	1999
735	"Stupids, The (1996)"	735	2000
736	"Arrival, The (1996)"	736	2001
737	"Man from Down Under, The (1943)"	737	2002
738	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)	738	2003
739	Careful (1992)	739	2004
740	Vermont Is For Lovers (1992)	740	2005
741	"Month by the Lake, A (1995)"	741	2006
742	Gold Diggers: The Secret of Bear Mountain (1995)	742	2007
743	Kim (1950)	743	2008
744	Carmen Miranda: Bananas Is My Business (1994)	744	2009
745	Ashes of Time (Dung che sai duk) (1994)	745	2010
746	"Jar, The (Khomreh) (1992)"	746	2011
747	Maya Lin: A Strong Clear Vision (1994)	747	2012
748	Stalingrad (1993)	748	2013
749	"Phantom, The (1996)"	749	2014
750	Striptease (1996)	750	2015
751	"Last of the High Kings, The (a.k.a. Summer Fling) (1996)"	751	2016
752	Heavy (1995)	752	2017
753	Jack (1996)	753	2018
754	I Shot Andy Warhol (1996)	754	2019
755	"Grass Harp, The (1995)"	755	2020
756	Someone Else's America (1995)	756	2021
757	Marlene Dietrich: Shadow and Light (1996)	757	2022
758	Costa Brava (1946)	758	1999
759	"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)"	759	2000
760	Quartier Mozart (1992)	760	2001
761	Touki Bouki (1973)	761	2002
762	Wend Kuuni (a.k.a. God's Gift) (1982)	762	2003
763	Spirits of the Dead (1968)	763	2004
764	Babyfever (1994)	764	2005
765	Pharaoh's Army (1995)	765	2022
766	Trainspotting (1996)	766	2000
767	'Til There Was You (1997)	767	2001
768	Independence Day (a.k.a. ID4) (1996)	768	2002
769	Stealing Beauty (1996)	769	2003
770	"Fan, The (1996)"	770	2004
771	"Hunchback of Notre Dame, The (1996)"	771	2005
772	"Cable Guy, The (1996)"	772	2006
773	Kingpin (1996)	773	2007
774	Eraser (1996)	774	2008
775	"Gate of Heavenly Peace, The (1995)"	775	2009
776	"Nutty Professor, The (1996)"	776	2010
777	"I, the Worst of All (Yo, la peor de todas) (1990)"	777	2011
778	"Unforgettable Summer, An (Un été inoubliable) (1994)"	778	2012
779	"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)"	779	2013
780	"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)"	780	2014
781	My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)	781	2015
782	Midnight Dancers (Sibak) (1994)	782	2016
783	Somebody to Love (1994)	783	2017
784	"Very Natural Thing, A (1974)"	784	2018
785	"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)"	785	2019
786	Daylight (1996)	786	2020
787	"Frighteners, The (1996)"	787	2021
788	Lone Star (1996)	788	2022
789	Harriet the Spy (1996)	789	2020
790	Phenomenon (1996)	790	1970
791	Walking and Talking (1996)	791	1971
792	She's the One (1996)	792	1972
793	"Time to Kill, A (1996)"	793	1973
794	American Buffalo (1996)	794	1974
795	"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)"	795	1975
796	Alaska (1996)	796	1976
797	Fled (1996)	797	1977
798	Kazaam (1996)	798	1978
799	Magic Hunter (Büvös vadász) (1994)	799	1979
800	Larger Than Life (1996)	800	1980
801	"Boy Called Hate, A (1995)"	801	1981
802	Power 98 (1996)	802	1982
803	Two Deaths (1995)	803	1983
804	"Very Brady Sequel, A (1996)"	804	1984
805	Stefano Quantestorie (1993)	805	1985
806	"Death in the Garden (Mort en ce jardin, La) (1956)"	806	1986
807	"Crude Oasis, The (1995)"	807	1987
808	Hedd Wyn (1992)	808	1988
809	"Collector, The (La collectionneuse) (1967)"	809	1989
810	Kaspar Hauser (1993)	810	1990
811	Regular Guys (Echte Kerle) (1996)	811	1991
812	Women Robbers (Diebinnen) (1995)	812	1992
813	"Convent, The (O Convento) (1995)"	813	1993
814	"Adventures of Pinocchio, The (1996)"	814	1994
815	Joe's Apartment (1996)	815	1995
816	"First Wives Club, The (1996)"	816	1996
817	Stonewall (1995)	817	1997
818	Ransom (1996)	818	1998
819	High School High (1996)	819	1999
820	Phat Beach (1996)	820	2000
821	Foxfire (1996)	821	2001
822	Chain Reaction (1996)	822	2002
823	Matilda (1996)	823	2003
824	Emma (1996)	824	2004
825	"Crow: City of Angels, The (1996)"	825	2005
826	House Arrest (1996)	826	2006
827	"Eyes Without a Face (Yeux sans visage, Les) (1959)"	827	2007
828	Tales from the Crypt Presents: Bordello of Blood (1996)	828	2008
829	Lotto Land (1995)	829	2009
830	"Story of Xinghua, The (Xinghua san yue tian) (1994)"	830	2010
831	"Day the Sun Turned Cold, The (Tianguo niezi) (1994)"	831	2011
832	Flirt (1995)	832	2012
833	"Big Squeeze, The (1996)"	833	2013
834	"Spitfire Grill, The (1996)"	834	2014
835	Escape from L.A. (1996)	835	2015
836	Cyclo (Xich lo) (1995)	836	2016
837	Basquiat (1996)	837	2017
838	Tin Cup (1996)	838	2018
839	Dingo (1991)	839	2019
840	"Ballad of Narayama, The (Narayama Bushiko) (1958)"	840	2020
841	Every Other Weekend (Un week-end sur deux) (1990)	841	2021
842	Mille bolle blu (1993)	842	2022
843	Crows and Sparrows (Wuya yu maque) (1949)	843	1999
844	"Godfather, The (1972)"	844	2000
845	"Hippie Revolution, The (1996)"	845	2001
846	"Maybe, Maybe Not (Bewegte Mann, Der) (1994)"	846	2002
847	Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)	847	2003
848	Manny & Lo (1996)	848	2004
849	"Wife, The (1995)"	849	2005
850	Small Faces (1996)	850	2022
851	Bound (1996)	851	2000
852	Carpool (1996)	852	2001
853	Death in Brunswick (1991)	853	2002
854	Kansas City (1996)	854	2003
855	Gone Fishin' (1997)	855	2004
856	Lover's Knot (1996)	856	2005
857	Vive L'Amour (Ai qing wan sui) (1994)	857	2006
858	Shadow of Angels (Schatten der Engel) (1976)	858	2007
859	Killer: A Journal of Murder (1995)	859	2008
860	Nothing to Lose (1994)	860	2009
861	Supercop 2 (Project S) (Chao ji ji hua) (1993)	861	2010
862	Girls Town (1996)	862	2011
863	Bye-Bye (1995)	863	2012
864	"Relic, The (1997)"	864	2013
865	"Island of Dr. Moreau, The (1996)"	865	2014
866	First Kid (1996)	866	2015
867	"Trigger Effect, The (1996)"	867	2016
868	Sweet Nothing (1996)	868	2017
869	Bogus (1996)	869	2018
870	Bulletproof (1996)	870	2019
871	Talk of Angels (1998)	871	2020
872	Land Before Time III: The Time of the Great Giving (1995)	872	2021
873	1-900 (06) (1994)	873	2022
874	Baton Rouge (Bâton rouge) (1988)	874	2020
875	Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)	875	1970
876	Twelfth Night (1996)	876	1971
877	Mother Night (1996)	877	1972
878	Liebelei (1933)	878	1973
879	Venice/Venice (1992)	879	1974
880	Wild Reeds (Les roseaux sauvages) (1994)	880	1975
881	For Whom the Bell Tolls (1943)	881	1976
882	"Philadelphia Story, The (1940)"	882	1977
883	Singin' in the Rain (1952)	883	1978
884	"American in Paris, An (1951)"	884	1979
885	Funny Face (1957)	885	1980
886	Breakfast at Tiffany's (1961)	886	1981
887	Vertigo (1958)	887	1982
888	Rear Window (1954)	888	1983
889	It Happened One Night (1934)	889	1984
890	Gaslight (1944)	890	1985
891	"Gay Divorcee, The (1934)"	891	1986
892	North by Northwest (1959)	892	1987
893	"Apartment, The (1960)"	893	1988
894	Some Like It Hot (1959)	894	1989
895	Charade (1963)	895	1990
896	Casablanca (1942)	896	1991
897	"Maltese Falcon, The (1941)"	897	1992
898	My Fair Lady (1964)	898	1993
899	Sabrina (1954)	899	1994
900	Roman Holiday (1953)	900	1995
901	"Little Princess, The (1939)"	901	1996
902	Meet Me in St. Louis (1944)	902	1997
903	"Wizard of Oz, The (1939)"	903	1998
904	Gone with the Wind (1939)	904	1999
905	My Favorite Year (1982)	905	2000
906	Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)	906	2001
907	Citizen Kane (1941)	907	2002
908	2001: A Space Odyssey (1968)	908	2003
909	Golden Earrings (1947)	909	2004
910	All About Eve (1950)	910	2005
911	"Women, The (1939)"	911	2006
912	Rebecca (1940)	912	2007
913	Foreign Correspondent (1940)	913	2008
914	Notorious (1946)	914	2009
915	Spellbound (1945)	915	2010
916	"Affair to Remember, An (1957)"	916	2011
917	To Catch a Thief (1955)	917	2012
918	Father of the Bride (1950)	918	2013
919	"Band Wagon, The (1953)"	919	2014
920	Ninotchka (1939)	920	2015
921	Love in the Afternoon (1957)	921	2016
922	Gigi (1958)	922	2017
923	"Reluctant Debutante, The (1958)"	923	2018
924	"Adventures of Robin Hood, The (1938)"	924	2019
925	"Mark of Zorro, The (1940)"	925	2020
926	Laura (1944)	926	2021
927	"Ghost and Mrs. Muir, The (1947)"	927	2022
928	Lost Horizon (1937)	928	1999
929	Top Hat (1935)	929	2000
930	To Be or Not to Be (1942)	930	2001
931	My Man Godfrey (1936)	931	2002
932	Giant (1956)	932	2003
933	East of Eden (1955)	933	2004
934	"Thin Man, The (1934)"	934	2005
935	His Girl Friday (1940)	935	2022
936	Around the World in 80 Days (1956)	936	2000
937	It's a Wonderful Life (1946)	937	2001
938	Mr. Smith Goes to Washington (1939)	938	2002
939	Bringing Up Baby (1938)	939	2003
940	Penny Serenade (1941)	940	2004
941	"Scarlet Letter, The (1926)"	941	2005
942	Lady of Burlesque (1943)	942	2006
943	Of Human Bondage (1934)	943	2007
944	Angel on My Shoulder (1946)	944	2008
945	Little Lord Fauntleroy (1936)	945	2009
946	They Made Me a Criminal (I Became a Criminal) (They Made Me a Fugitive) (1939)	946	2010
947	"Inspector General, The (1949)"	947	2011
948	Angel and the Badman (1947)	948	2012
949	"39 Steps, The (1935)"	949	2013
950	"Walk in the Sun, A (1945)"	950	2014
951	"Outlaw, The (1943)"	951	2015
952	Night of the Living Dead (1968)	952	2016
953	"African Queen, The (1951)"	953	2017
954	Beat the Devil (1953)	954	2018
955	Cat on a Hot Tin Roof (1958)	955	2019
956	"Last Time I Saw Paris, The (1954)"	956	2020
957	Meet John Doe (1941)	957	2021
958	Algiers (1938)	958	2022
959	Something to Sing About (1937)	959	2020
960	"Farewell to Arms, A (1932)"	960	1970
961	Moonlight Murder (1936)	961	1971
962	Nothing Personal (1995)	962	1972
963	"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)"	963	1973
964	Dangerous Ground (1997)	964	1974
965	Picnic (1955)	965	1975
966	Madagascar Skin (1995)	966	1976
967	"Pompatus of Love, The (1996)"	967	1977
968	Small Wonders (1995)	968	1978
969	Fly Away Home (1996)	969	1979
970	Bliss (1997)	970	1980
971	Grace of My Heart (1996)	971	1981
972	Brother of Sleep (Schlafes Bruder) (1995)	972	1982
973	Maximum Risk (1996)	973	1983
974	Michael Collins (1996)	974	1984
975	"Rich Man's Wife, The (1996)"	975	1985
976	Infinity (1996)	976	1986
977	Big Night (1996)	977	1987
978	Last Man Standing (1996)	978	1988
979	Caught (1996)	979	1989
980	Set It Off (1996)	980	1990
981	2 Days in the Valley (1996)	981	1991
982	Curdled (1996)	982	1992
983	"Associate, The (Associé, L') (1979)"	983	1993
984	Ed's Next Move (1996)	984	1994
985	Extreme Measures (1996)	985	1995
986	"Glimmer Man, The (1996)"	986	1996
987	D3: The Mighty Ducks (1996)	987	1997
988	"Chamber, The (1996)"	988	1998
989	"Apple Dumpling Gang, The (1975)"	989	1999
990	"Davy Crockett, King of the Wild Frontier (1955)"	990	2000
991	Escape to Witch Mountain (1975)	991	2001
992	"Love Bug, The (1969)"	992	2002
993	Herbie Rides Again (1974)	993	2003
994	Old Yeller (1957)	994	2004
995	"Parent Trap, The (1961)"	995	2005
996	Pollyanna (1960)	996	2006
997	Homeward Bound: The Incredible Journey (1993)	997	2007
998	"Shaggy Dog, The (1959)"	998	2008
999	Swiss Family Robinson (1960)	999	2009
1000	That Darn Cat! (1965)	1000	2010
1001	"20,000 Leagues Under the Sea (1954)"	1001	2011
1002	Cool Runnings (1993)	1002	2012
1003	Angels in the Outfield (1994)	1003	2013
1004	Cinderella (1950)	1004	2014
1005	Winnie the Pooh and the Blustery Day (1968)	1005	2015
1006	"Three Caballeros, The (1945)"	1006	2016
1007	"Sword in the Stone, The (1963)"	1007	2017
1008	So Dear to My Heart (1949)	1008	2018
1009	Robin Hood: Prince of Thieves (1991)	1009	2019
1010	Mary Poppins (1964)	1010	2020
1011	Dumbo (1941)	1011	2021
1012	Pete's Dragon (1977)	1012	2022
1013	Bedknobs and Broomsticks (1971)	1013	1999
1014	Alice in Wonderland (1951)	1014	2000
1015	"Fox and the Hound, The (1981)"	1015	2001
1016	Freeway (1996)	1016	2002
1017	"Sound of Music, The (1965)"	1017	2003
1018	Die Hard (1988)	1018	2004
1019	"Lawnmower Man, The (1992)"	1019	2005
1020	Unhook the Stars (1996)	1020	2022
1021	Synthetic Pleasures (1995)	1021	2000
1022	"Secret Agent, The (1996)"	1022	2001
1023	Secrets & Lies (1996)	1023	2002
1024	That Thing You Do! (1996)	1024	2003
1025	To Gillian on Her 37th Birthday (1996)	1025	2004
1026	Surviving Picasso (1996)	1026	2005
1027	Love Is All There Is (1996)	1027	2006
1028	Beautiful Thing (1996)	1028	2007
1029	"Long Kiss Goodnight, The (1996)"	1029	2008
1030	"Ghost and the Darkness, The (1996)"	1030	2009
1031	Looking for Richard (1996)	1031	2010
1032	Trees Lounge (1996)	1032	2011
1033	"Proprietor, The (1996)"	1033	2012
1034	Normal Life (1996)	1034	2013
1035	Get on the Bus (1996)	1035	2014
1036	Shadow Conspiracy (1997)	1036	2015
1037	Jude (1996)	1037	2016
1038	Everyone Says I Love You (1996)	1038	2017
1039	Bitter Sugar (Azúcar amarga) (1996)	1039	2018
1040	William Shakespeare's Romeo + Juliet (1996)	1040	2019
1041	Swingers (1996)	1041	2020
1042	Sleepers (1996)	1042	2021
1043	"Sunchaser, The (1996)"	1043	2022
1044	Johns (1996)	1044	2020
1045	Aladdin and the King of Thieves (1996)	1045	1970
1046	Five Angles on Murder (1950)	1046	1971
1047	Shall We Dance (1937)	1047	1972
1048	"Damsel in Distress, A (1937)"	1048	1973
1049	Crossfire (1947)	1049	1974
1050	"Murder, My Sweet (1944)"	1050	1975
1051	Macao (1952)	1051	1976
1052	For the Moment (1994)	1052	1977
1053	Willy Wonka & the Chocolate Factory (1971)	1053	1978
1054	"Sexual Life of the Belgians, The (Vie sexuelle des Belges 1950-1978, La) (1994)"	1054	1979
1055	"Innocents, The (1961)"	1055	1980
1056	Sleeper (1973)	1056	1981
1057	Bananas (1971)	1057	1982
1058	"Fish Called Wanda, A (1988)"	1058	1983
1059	Monty Python's Life of Brian (1979)	1059	1984
1060	Victor/Victoria (1982)	1060	1985
1061	"Candidate, The (1972)"	1061	1986
1062	"Great Race, The (1965)"	1062	1987
1063	Bonnie and Clyde (1967)	1063	1988
1064	"Old Man and the Sea, The (1958)"	1064	1989
1065	Dial M for Murder (1954)	1065	1990
1066	Madame Butterfly (1995)	1066	1991
1067	Dirty Dancing (1987)	1067	1992
1068	Reservoir Dogs (1992)	1068	1993
1069	Platoon (1986)	1069	1994
1070	Weekend at Bernie's (1989)	1070	1995
1071	Basic Instinct (1992)	1071	1996
1072	"Doors, The (1991)"	1072	1997
1073	"Crying Game, The (1992)"	1073	1998
1074	Glengarry Glen Ross (1992)	1074	1999
1075	Sophie's Choice (1982)	1075	2000
1076	E.T. the Extra-Terrestrial (1982)	1076	2001
1077	"Search for One-eye Jimmy, The (1996)"	1077	2002
1078	"Christmas Carol, A (1938)"	1078	2003
1079	Days of Thunder (1990)	1079	2004
1080	Top Gun (1986)	1080	2005
1081	American Strays (1996)	1081	2006
1082	Rebel Without a Cause (1955)	1082	2007
1083	"Streetcar Named Desire, A (1951)"	1083	2008
1084	Children of the Corn IV: The Gathering (1996)	1084	2009
1085	"Leopard Son, The (1996)"	1085	2010
1086	Loser (1991)	1086	2011
1087	Charm's Incidents (Charms Zwischenfälle) (1996)	1087	2012
1088	Bird of Prey (1996)	1088	2013
1089	Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)	1089	2014
1090	Palookaville (1996)	1090	2015
1091	"Associate, The (1996)"	1091	2016
1092	"Funeral, The (1996)"	1092	2017
1093	Sleepover (1995)	1093	2018
1094	"Single Girl, A (Fille seule, La) (1995)"	1094	2019
1095	"Eighth Day, The (Huitième jour, Le) (1996)"	1095	2020
1096	North Star (a.k.a. Tashunga) (1995)	1096	2021
1097	Drunks (1995)	1097	2022
1098	"People vs. Larry Flynt, The (1996)"	1098	1999
1099	Glory Daze (1995)	1099	2000
1100	Plutonium Circus (1995)	1100	2001
1101	"Perfect Candidate, A (1996)"	1101	2002
1102	On Golden Pond (1981)	1102	2003
1103	"Return of the Pink Panther, The (1975)"	1103	2004
1104	Drop Dead Fred (1991)	1104	2005
1105	"Abyss, The (1989)"	1105	2022
1106	"Fog, The (1980)"	1106	2000
1107	Escape from New York (1981)	1107	2001
1108	"Howling, The (1980)"	1108	2002
1109	Jean de Florette (1986)	1109	2003
1110	Manon of the Spring (Manon des sources) (1986)	1110	2004
1111	Talking About Sex (1994)	1111	2005
1112	Johnny 100 Pesos (Johnny cien pesos) (1993)	1112	2006
1113	Private Benjamin (1980)	1113	2007
1114	Monty Python and the Holy Grail (1975)	1114	2008
1115	Hustler White (1996)	1115	2009
1116	Dadetown (1995)	1116	2010
1117	Everything Relative (1996)	1117	2011
1118	Entertaining Angels: The Dorothy Day Story (1996)	1118	2012
1119	Last Call (Hoogste tijd) (1995)	1119	2013
1120	Get Over It (1996)	1120	2014
1121	Three Lives and Only One Death (Trois vies & une seule mort) (1996)	1121	2015
1122	"Line King: The Al Hirschfeld Story, The (1996)"	1122	2016
1123	Snowriders (1996)	1123	2017
1124	Curtis's Charm (1995)	1124	2018
1125	When We Were Kings (1996)	1125	2019
1126	Wallace & Gromit: The Wrong Trousers (1993)	1126	2020
1127	JLG/JLG (JLG/JLG - autoportrait de décembre) (1994)	1127	2021
1128	"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"	1128	2022
