UserID,tag
1367,noir thriller
1368,dark hero
1369,screwball comedy
1370,jesus
1371,noir thriller
1372,treasure
1373,screwball comedy
1374,conspiracy theory
1375,screwball comedy
1376,noir thriller
1377,mars
1378,stranded
1379,spielberg
1380,neo-noir
1381,short-term memory loss
1382,dark hero
1383,conspiracy theory
1384,treasure
1385,dark hero
1386,conspiracy theory
1387,satire:art world
1388,mountain climbing
1389,short-term memory loss
1390,treasure
1391,dark hero
1392,stranded
1393,mars
1394,stranded
1395,Atmospheric
1396,Batman
1397,Christian Bale
1398,Heath Ledger
1399,Morgan Freeman
1400,bad acting
1401,cgi
1402,John Cusack
1403,predictable
1404,Special Effects
1405,stupid
1406,Woody Harrelson
1407,car chase
1408,heist
1409,Action/Comedy
1410,Crime
1411,Drugs
1412,Guy Ritchie
1413,Greg Kinnear
1414,romance
1415,president
1416,Alicia Silverstone
1417,romance
1418,inspirational
1419,moving
1420,music
1421,teacher
1422,tearful
1423,Robin Williams
1424,Kevin Costner
1425,comedy
1426,marriage
1427,Meg Ryan
1428,romance
1429,Beethoven
1430,Gary Oldman
1431,albert einstein
1432,Einstein
1433,Meg Ryan
1434,romance
1435,Tim Robbins
1436,freedom
1437,morgan freeman
1438,prison
1439,stephen king
1440,tim robbins
1441,Star Trek
1442,Sandra Bullock
1443,Denzel Washington
1444,Emma Thompson
1445,Shakespeare
1446,nanny
1447,Robin Williams
1448,comedy
1449,Denis Leary
1450,Kevin Spacey
1451,black and white
1452,hitler
1453,World War II
1454,chess
1455,i own this
1456,Meg Ryan
1457,ownable
1458,romance
1459,seen more than once
1460,Tom Hanks
1461,Julia Roberts
1462,prince charming
1463,prostitution
1464,Richard Gere
1465,romance
1466,aids
1467,assisted suicide
1468,friends
1469,gay
1470,hiv
1471,homosexuality
1472,Uma Thurman
1473,Helen Hunt
1474,Bill Pullman
1475,Forest Whitaker
1476,genius
1477,John Travolta
1478,Kyra Sedgwick
1479,telekinesis
1480,Audrey Hepburn
1481,musical
1482,romance
1483,musical
1484,yellow brick road
1485,Disney
1486,Julie Andrews
1487,musical
1488,children
1489,chocolate
1490,Gene Wilder
1491,morals
1492,Patrick Swayze
1493,romance
1494,Italy
1495,classic
1496,comedy
1497,humorous
1498,i own this
1499,ownable
1500,romance
1501,seen more than once
1502,Civil War
1503,true story
1504,Andie MacDowell
1505,Bill Murray
1506,Chris Elliott
1507,Stephen Tobolowsky
1508,trapped
1509,true love
1510,weatherman
1511,i own this
1512,subtitles
1513,billy crystal
1514,i own this
1515,meg ryan
1516,ownable
1517,romance
1518,seen more than once
1519,musical
1520,Olivia Newton-John
1521,blooper reel
1522,comedy
1523,lawyer
1524,comedy
1525,Kelly Preston
1526,Matthew Broderick
1527,Meg Ryan
1528,romance
1529,spying
1530,stars
1531,TchÃƒÂ©ky Karyo
1532,Cameron Diaz
1533,Julia Roberts
1534,weddings
1535,aliens
1536,Will Smith
1537,Brad Pitt
1538,mountain climbing
1539,twist ending
1540,aliens
1541,conspiracy
1542,pirates
1543,treasure hunt
1544,Tom Hanks
1545,classic
1546,Disney
1547,Disney
1548,alabama
1549,comedy
1550,Joe Pesci
1551,lawyer
1552,Marisa Tomei
1553,trial
1554,black and white
1555,Don Knotts
1556,Jeff Daniels
1557,Reese Witherspoon
1558,Tobey Maguire
1559,William H. Macy
1560,father
1561,holocaust
1562,love
1563,son
1564,survival
1565,World War II
1566,romance
1567,Bill Lumberg
1568,corporate America
1569,Julia Roberts
1570,Richard Gere
1571,small town
1572,weddings
1573,Tom Hanks
1574,comedy
1575,Matthew Broderick
1576,Brad Pitt
1577,fighting
1578,race issues
1579,lesbian
1580,animation
1581,humorous
1582,Pixar
1583,Tom Hanks
1584,D.B. Sweeney
1585,figure skating
1586,hockey
1587,Moira Kelly
1588,Roy Dotrice
1589,based on a true story
1590,Peter Pan
1591,Robin Williams
1592,non-verbal
1593,Angelina Jolie
1594,cars
1595,crime
1596,Giovanni Ribisi
1597,Nicolas Cage
1598,Robert Duvall
1599,football
1600,high school
1601,race issues
1602,social commentary
1603,ballet
1604,Julia Stiles
1605,romance
1606,hacking
1607,comedy
1608,Luke Wilson
1609,Reese Witherspoon
1610,Selma Blair
1611,Arnold Schwarzenegger
1612,comedy
1613,Billy Crystal
1614,Jennifer Tilly
1615,John Goodman
1616,Pixar
1617,Andy Garcia
1618,Bernie Mac
1619,Brad Pitt
1620,casino
1621,George Clooney
1622,Julia Roberts
1623,Matt Damon
1624,biography
1625,i own this
1626,Patrick Dempsey
1627,Reese Witherspoon
1628,romance
1629,weddings
1630,documentary
1631,Leonardo DiCaprio
1632,Tom Hanks
1633,true story
1634,animation
1635,mini coopers
1636,music
1637,school
1638,comedy
1639,Steve Martin
1640,true story
1641,hockey
1642,Olympics
1643,USA
1644,Adam Sandler
1645,Drew Barrymore
1646,romance
1647,Tom Hanks
1648,Michael Moore
1649,Steve Carrell
1650,Will Ferrell
1651,puppets
1652,animation
1653,powers
1654,Star Wars
1655,animals
1656,documentary
1657,penguins
1658,winter
1659,comedy
1660,i own this
1661,Owen Wilson
1662,Vince Vaughn
1663,weddings
1664,Will Ferrell
1665,gender
1666,roadtrip
1667,transgender
1668,Pixar
1669,acting
1670,Morgan Freeman
1671,Alfred Hitchcock
1672,Atmospheric
1673,classic
1674,disturbing
1675,James Stewart
1676,paranoid
1677,twist ending
1678,Audrey Hepburn
1679,funny
1680,Musical
1681,adapted from:book
1682,courtroom drama
1683,Woody Allen
1684,existentialism
1685,mindfuck
1686,paranoid
1687,animation
1688,cute
1689,fanciful
1690,toys
1691,action
1692,Ridley Scott
1693,Russell Crowe
1694,sword fight
1695,Michael Caine
1696,Eddie Murphy
1697,androids
1698,artificial intelligence
1699,robots
1700,sci-fi
1701,Steven Spielberg
1702,crappy sequel
1703,Eva Mendes
1704,not as good as the first
1705,street race
1706,heroine in tight suit
1707,predictable
1708,sexy
1709,eva green
1710,Jacques Becker
1711,touching
1712,great cinematography
1713,heartbreaking
1714,Keira Knightley
1715,coen brothers
1716,Tommy Lee Jones
1717,violent
1718,the end
1719,quirky
1720,Sci-Fi
1721,alternate reality
1722,predictable
1723,sci-fi
1724,stupid
1725,virtual reality
1726,Jan Svankmajer
1727,story
1728,intellectual
1729,animated
1730,animation
1731,anti-hero
1732,funny
1733,heartwarming
1734,romance
1735,witty
1736,Vin Diesel
1737,Comedy
1738,Iron Man
1739,cinematography
1740,Martin Scorsese
1741,story
1742,visually appealing
1743,Funny
1744,Quentin Tarantino
1745,Spaghetti Western
1746,violence
1747,oldschool
1748,oldschool
1749,Disappointing
1750,twist ending
1751,action
1752,Black comedy
1753,cult film
1754,drugs
1755,Quentin Tarantino
1756,rape
1757,violence
1758,coming of age
1759,Disney
1760,based on a book
1761,rape
1762,Southern theme
1763,Monty Python
1764,parody
1765,cult film
1766,dreamlike
1767,drugs
1768,Musical
1769,rape
1770,surreal
1771,David Lynch
1772,dystopia
1773,dystopia
1774,sci-fi
1775,black comedy
1776,drugs
1777,marijuana
1778,World War II
1779,disturbing
1780,rape
1781,cyberpunk
1782,dystopia
1783,surreal
1784,John Travolta
1785,rape
1786,surreal
1787,mental illness
1788,surreal
1789,twist ending
1790,dark comedy
1791,mindfuck
1792,surreal
1793,David Lynch
1794,drugs
1795,surreal
1796,Action
1797,rape
1798,women's lib
1799,dark
1800,twist ending
1801,Alan Cumming
1802,dark
1803,David Lynch
1804,surreal
1805,cult film
1806,mental illness
1807,sci-fi
1808,surreal
1809,action
1810,nonlinear
1811,Quentin Tarantino
1812,quirky
1813,rape
1814,violence
1815,cult film
1816,surreal
1817,wes anderson
1818,cult film
1819,dystopia
1820,joss whedon
1821,sci-fi
1822,witty
1823,dark
1824,dystopia
1825,joss whedon
1826,musical
1827,horror
1828,Humphrey Bogart
1829,hilarious
1830,thriller
1831,Dragon Ball
1832,martial arts
1833,opposites attract
1834,romance
1835,tv miniseries
1836,Martin Scorsese
1837,Samuel L. Jackson
1838,Maggie Gyllenhaal
1839,Will Ferrell
1840,spaceships
1841,childhood fav
1842,Jim Carrey
1843,Simon Callow
1844,Steve Oedekerk
1845,betrayal
1846,relationships
1847,sexuality
1848,funny
1849,Mike Myers
1850,Christopher Nolan
1851,Christopher Nolan
1852,Charlize Theron
1853,Love&War
1854,PenÃƒÂ©lope Cruz
1855,Unpredictable
1856,atmospheric
1857,beautiful
1858,meditative
1859,sentimental
1860,Business is the antagonist
1861,dark comedy
1862,social commentary
1863,Christopher Nolan
1864,dull
1865,Predictable
1866,bad
1867,not convincing
1868,poor acting
1869,sad
1870,funny
1871,obvious plot
1872,boring beginning
1873,history
1874,Kevin Bacon
1875,Oliver Platt
1876,true story
1877,Kate Winslet
1878,Ralph Fiennes
1879,honest
1880,wandering
1881,plot
1882,biblical references
1883,black and white morals
1884,characters
1885,cinematography
1886,funny
1887,predictable
1888,boring
1889,intense
1890,realistic
1891,thoughtful
1892,War
1893,Alison Lohman
1894,dark
1895,hackers
1896,internet
1897,poorly directed
1898,predictable
1899,sci-fi
1900,virtual reality
1901,bad humor
1902,stupid
1903,crime
1904,jack nicholson
1905,america porn
1906,cheesy
1907,adventure
1908,coen brothers
1909,George Clooney
1910,Quirky
1911,clever
1912,detective movie
1913,dialogue
1914,directorial debut
1915,film noir
1916,high school
1917,neo noir
1918,neo-noir
1919,quirky
1920,self-mocking
1921,slow
1922,stylized
1923,epic
1924,exciting
1925,galactic
1926,Reverse
1927,Twist
1928,unsafe drill use
1929,amazing storytelling
1930,Old
1931,Old
1932,drana
1933,realism
1934,war
1935,baseball
1936,unrealistic
1937,dragon
1938,entirely dialogue
1939,noir thriller
1940,arnold
1941,conspiracy theory
1942,spielberg
1943,spielberg
1944,neo-noir
1945,neo-noir
1946,mars
1947,spielberg
1948,conspiracy theory
1949,dragon
1950,spielberg
1951,arnold
1952,marx brothers
1953,arnold
1954,dragon
1955,cheerleading
1956,christian
1957,jesus
1958,entirely dialogue
1959,spielberg
1960,arnold
1961,mountain climbing
1962,screwball comedy
1963,cheerleading
1964,christian
1965,treasure
1966,neo-noir
1967,screwball comedy
1968,christian
1969,stranded
1970,jesus
1971,bollywood
1972,christian
1973,jesus
1974,arnold
1975,noir thriller
1976,noir thriller
1977,noir thriller
1978,screwball comedy
1979,noir thriller
1980,marx brothers
1981,screwball comedy
1982,marx brothers
1983,conspiracy theory
1984,marx brothers
1985,screwball comedy
1986,noir thriller
1987,mars
1988,stranded
1989,spielberg
1990,World War II
1991,mel brooks
1992,dr. seuss
1993,conspiracy theory
1994,mars
1995,conspiracy theory
1996,treasure
1997,dr. seuss
1998,Helen Mirren
1999,Rachel McAdams
2000,Russell Crowe
2001,conspiracy theory
2002,mountain climbing
2003,short-term memory loss
2004,dark hero
2005,stranded
2006,stranded
2007,action
2008,adventure
2009,atmospheric
2010,great soundtrack
2011,Harrison Ford
2012,sci-fi
2013,Star Wars
2014,stylized
2015,action
2016,adventure
2017,alien invasion
2018,apocalypse
2019,aviation
2020,conspiracy theory
2021,disaster
2022,end of the world
2023,ensemble cast
2024,humorous
2025,Oscar (Best Effects - Visual Effects)
2026,Oscar Winner
2027,Saturn Award (Best Special Effects)
2028,sci-fi
2029,scifi
2030,tense
2031,US President
2032,Will Smith
2033,action
2034,adventure
2035,classic
2036,fantasy
2037,George Lucas
2038,great soundtrack
2039,Harrison Ford
2040,music
2041,original plot
2042,sci-fi
2043,sequel
2044,star wars
2045,sword fight
2046,sword fighting
2047,action
2048,adapted from:book
2049,based on a book
2050,based on book
2051,classic
2052,comedy
2053,Cult classic
2054,fairy tale
2055,fantasy
2056,funny
2057,good versus evil
2058,imdb top 250
2059,medieval
2060,nothing at all
2061,Oscar (Best Music - Original Song)
2062,pirates
2063,quirky
2064,revenge
2065,romance
2066,sword fight
2067,torture
2068,fantasy
2069,George Lucas
2070,Harrison Ford
2071,Mark Hammill
2072,sci-fi
2073,sequel
2074,space
2075,Star Wars
2076,I just lost the game
2077,twist ending
2078,action
2079,adapted from:book
2080,atmospheric
2081,based on a book
2082,Brad Pitt
2083,disturbing
2084,philosophy
2085,psychology
2086,quirky
2087,surreal
2088,twist ending
2089,violence
2090,action
2091,cars
2092,undercover cop
2093,Action
2094,adventure
2095,atmospheric
2096,based on a book
2097,based on book
2098,beautifully filmed
2099,ensemble cast
2100,fantasy
2101,fantasy world
2102,high fantasy
2103,imdb top 250
2104,magic
2105,music
2106,nature
2107,nothing at all
2108,Oscar (Best Cinematography)
2109,Oscar (Best Effects - Visual Effects)
2110,scenic
2111,stylized
2112,Tolkien
2113,wizards
2114,action
2115,adventure
2116,comedy
2117,Disney
2118,Johnny Depp
2119,Keira Knightley
2120,sword fight
2121,Robert Redford
2122,easily confused with other movie(s) (title)
2123,adapted from:book
2124,apocalypse
2125,atmospheric
2126,based on a book
2127,christianity
2128,dystopia
2129,England
2130,future
2131,futuristic
2132,imdb top 250
2133,Michael Caine
2134,Nudity (Topless - Brief)
2135,Nudity (Topless)
2136,pregnancy
2137,sci-fi
2138,survival
2139,thriller
2140,visually appealing
2141,war
2142,action
2143,bruce willis
2144,comedy
2145,computers
2146,hackers
2147,murder
2148,terrorism
2149,United States
2150,action
2151,alternate reality
2152,ambiguous ending
2153,big budget
2154,clever
2155,complicated
2156,Ellen Page
2157,Intense
2158,Leonardo DiCaprio
2159,Michael Caine
2160,mindfuck
2161,surreal
2162,Tokyo
2163,animation
2164,antihero
2165,Batman
2166,comics
2167,DC
2168,fighting
2169,jason todd
2170,Joker
2171,MY PARENTS ARE DEEEAAADDDD
2172,no Kevin Conroy
2173,no Mark Hamill
2174,sympathetic villain
2175,stand-up comedy
2176,Jeremy Renner
2177,Tom Cruise
2178,conspiracy
2179,Good Ending
2180,investigation
2181,plot twist
2182,Tom Cruise
2183,without romance
2184,deadpool
2185,wolverine
2186,action
2187,adventure
2188,fast paced
2189,J.J. Abrams
2190,science fiction
2191,space
2192,Star Trek
2193,aliens
2194,anime
2195,cinematography
2196,giant monster
2197,giant robots
2198,Guillermo del Toro
2199,music
2200,robots
2201,romance
2202,sci-fi
2203,visually appealing
2204,class conflict
2205,mindfuck
2206,paranoid
2207,psychedelic
2208,american propaganda
2209,class conflict
2210,Classic
2211,Propaganda
2212,Atmospheric
2213,dark
2214,Mindfuck
2215,claustrophobic
2216,mental illness
2217,suicide
2218,depressing
2219,psychodrama
2220,schizophrenia
2221,class conflict
2222,dystopia
2223,foreign language
2224,dark comedy
2225,irish accent
2226,Coen Brothers
2227,depressing
2228,post-apocalyptic
2229,melancholy
2230,disturbing
2231,surreal
2232,weird
2233,hitchcockian
2234,suspense
2235,depressing
2236,Dark Comedy
2237,depressing
2238,twisted ending
2239,class conflict
2240,romance
2241,Emma Roberts
2242,beat generation
2243,william burroughs
2244,Coen Brothers
2245,depressing
2246,jazz
2247,Tense
2248,dark
2249,satire
2250,Sir John Candy
2251,Sir John Candy
2252,_jur
2253,_jur
2254,_jur
2255,Yimou Zhang
2256,_jur
2257,_jur
2258,Lars von Trier
2259,_jur
2260,Yimou Zhang
2261,Political
2262,Edward Norton
2263,Ei muista
2264,Ei muista
2265,Ei muista
2266,Ei muista
2267,Katso Sanna!
2268,Ei muista
2269,Ei muista
2270,Katso Sanna!
2271,Ei muista
2272,Katso Sanna!
2273,Katso Sanna!
2274,Katso Sanna!
2275,Ei muista
2276,Katso Sanna!
2277,Ei muista
2278,Ei muista
2279,Ei muista
2280,Ei muista
2281,Ei muista
2282,Ei muista
2283,Ei muista
2284,Ei muista
2285,Ei muista
2286,Katso Sanna!
2287,Ei muista
2288,Ei muista
2289,Ei muista
2290,Ei muista
2291,ei muista
2292,Katso Sanna!
2293,Ei muista
2294,Ei muista
2295,Ei muista
2296,Ei muista
2297,Ei muista
2298,Ei muista
2299,Ei muista
2300,Ei muista
2301,aboregines
2302,Great Movie!
2303,Peter Gabriel music
2304,Action
2305,alternate reality
2306,artificial intelligence
2307,Keanu Reeves
2308,martial arts
2309,philosophical
2310,sci-fi
2311,surreal
2312,thought-provoking
2313,hilarious
2314,Kristen Bell
2315,Nudity (Topless)
2316,bromance
2317,Jason Segel
2318,likeable
2319,Paul Rudd
2320,crime
2321,foreign movie
2322,police investigation
2323,animation
2324,family movie
2325,sequel
2326,artificial intelligence
2327,dystopia
2328,sci-fi
2329,psychological
2330,british
2331,drama
2332,thriller
2333,alcohol
2334,alien
2335,wierd
2336,spy
2337,Motivation
2338,War
2339,emotional
2340,Feelings
2341,romance.
2342,Funny as hell
2343,Favorites
2344,Favorites
2345,Own
2346,Favorites
2347,Own
2348,Favorites
2349,Favorites
2350,Own
2351,Favorites
2352,Own
2353,Favorites
