LinkID,ImdbID,TmdbID
6388,60814,4708
6389,67458,35068
6390,12532,42511
6391,70634,35669
6392,209368,49584
6393,289043,170
6394,305357,9471
6395,302309,12800
6396,106792,44562
6397,286635,9581
6398,175777,117179
6399,241223,15486
6400,71141,216
6401,106447,47676
6402,79368,45139
6403,57259,44736
6404,31602,18569
6405,56415,113739
6406,29808,52758
6407,48947,38171
6408,103747,61225
6409,99587,18886
6410,76059,24109
6411,45966,19957
6412,79510,42176
6413,58324,39231
6414,104926,18722
6415,54198,43039
6416,93660,40634
6417,101991,20645
6418,45125,33454
6419,66402,19753
6420,58621,48451
6421,74811,11482
6422,107146,70912
6423,69449,42492
6424,69495,6949
6425,286716,1927
6426,333780,10327
6427,165982,14411
6428,181852,296
6429,324133,302
6430,325980,22
6431,317887,46993
6432,311429,8698
6433,308476,554
6434,283387,61545
6435,291538,34840
6436,300015,17920
6437,251777,40947
6438,322659,32235
6439,172156,8961
6440,319524,17403
6441,274166,9486
6442,284850,20439
6443,301199,3472
6444,322725,35265
6445,280696,25921
6446,233418,24259
6447,316829,41453
6448,113533,68927
6449,101635,11894
6450,110364,20726
6451,100053,24558
6452,53084,12649
6453,57523,44916
6454,319829,24356
6455,325703,1996
6456,329575,4464
6457,338459,12279
6458,252299,9104
6459,342167,33339
6460,278487,47232
6461,314170,71714
6462,319769,54580
6463,286947,4613
6464,68240,12530
6465,101831,45096
6466,74564,21882
6467,71706,29805
6468,102202,24993
6469,58265,53021
6470,55256,430
6471,275915,123833
6472,66249,5185
6473,89901,10553
6474,94764,21512
6475,61177,21449
6476,70915,4984
6477,328828,8273
6478,299930,8046
6479,283883,50350
6480,369295,287811
6481,325352,48967
6482,318411,8094
6483,314630,26195
6484,322330,10330
6485,298126,125952
6486,257076,9257
6487,306734,9499
6488,310149,17180
6489,308508,15292
6490,54599,12491
6491,107492,41660
6492,90727,78041
6493,94793,27814
6494,39335,41206
6495,61132,33954
6496,73345,48364
6497,257019,71010
6498,41792,23395
6499,112628,47278
6500,58715,24192
6501,64437,10237
6502,45274,833
6503,103888,26755
6504,69946,42470
6505,99819,3101
6506,329101,6466
6507,338077,20210
6508,316356,2055
6509,286112,11770
6510,263757,14926
6511,305206,2771
6512,309326,1778
6513,280523,44408
6514,285879,54390
6515,313911,10923
6516,109369,17745
6517,106536,79888
6518,115865,114776
6519,87425,21989
6520,45888,18573
6521,51776,37451
6522,107504,41759
6523,86036,37227
6524,110891,48791
6525,93840,80047
6526,98160,41944
6527,90103,8992
6528,92085,35371
6529,86525,19053
6530,62467,11206
6531,108557,49762
6532,216625,30970
6533,102915,13154
6534,46438,18148
6535,91830,54898
6536,66434,636
6537,62430,3055
6538,303313,40920
6539,245837,54986
6540,54412,43048
6541,41546,11898
6542,280438,26225
6543,68768,14881
6544,85780,26198
6545,57215,35072
6546,50251,43226
6547,51381,44585
6548,45546,35073
6549,78721,9051
6550,100814,9362
6551,40725,19542
6552,218433,120683
6553,57413,936
6554,75066,12268
6555,88944,10999
6556,79073,33521
6557,68361,4593
6558,120472,34044
6559,235060,12276
6560,44741,3782
6561,287969,36629
6562,99040,2891
6563,309061,12722
6564,101025,41806
6565,311356,143795
6566,258242,38304
6567,104504,26246
6568,114176,124839
6569,99731,20815
6570,308808,19433
6571,264802,99006
6572,120584,48464
6573,150433,7504
6574,116308,513
6575,67445,6619
6576,266747,32316
6577,288045,10610
6578,270980,2830
6579,286476,15920
6580,357470,21413
6581,284491,38874
6582,243232,16405
6583,271211,33255
6584,293685,178675
6585,324158,99648
6586,301470,11351
6587,303785,333
6588,326806,30246
6589,317950,112961
6590,301684,22200
6591,301524,2722
6592,365960,27090
6593,325258,13778
6594,304711,9616
6595,264689,55015
6596,320244,1415
6597,260414,31094
6598,303816,11547
6599,325805,7270
6600,285823,1428
6601,246592,17906
6602,335266,153
6603,325761,66111
6604,291350,33320
6605,300620,15136
6606,103957,61054
6607,71385,4703
6608,177749,29507
6609,89222,27590
6610,87384,52734
6611,104647,14603
6612,103285,10617
6613,105839,10618
6614,108592,10619
6615,70510,11293
6616,78239,36759
6617,257215,38960
6618,63671,19383
6619,56632,53650
6620,86992,40775
6621,77369,9584
6622,88993,8408
6623,64418,14030
6624,283422,49685
6625,104850,2687
6626,79826,16323
6627,67727,39859
6628,293624,41846
6629,46366,74585
6630,42209,23325
6631,101455,16790
6632,75930,31579
6633,97557,40353
6634,34928,23033
6635,89730,19064
6636,100608,34564
6637,75261,25241
6638,53571,43041
6639,78908,28942
6640,29440,37025
6641,313792,10739
6642,331468,12767
6643,191133,22309
6644,327137,13156
6645,320691,277
6646,281686,9707
6647,303830,38244
6648,284034,24488
6649,289176,278813
6650,286594,20321
6651,310154,36791
6652,373389,61401
6653,334754,17614
6654,266489,7288
6655,327850,10159
6656,328589,10934
6657,204933,287816
6658,300069,54243
6659,309820,5653
6660,330602,321
6661,314412,20
6662,362511,18113
6663,318202,5168
6664,286244,9662
6665,86541,837
6666,284262,20303
6667,282674,19666
6668,55031,821
6669,100470,41834
6670,78199,37672
6671,103882,1358
6672,71688,2200
6673,97728,11475
6674,31885,776
6675,75244,40440
6676,47472,16563
6677,89424,11703
6678,74119,891
6679,109129,83714
6680,115561,12531
6681,267287,10881
6682,92603,11832
6683,120125,51300
6684,103786,11806
6685,106375,10438
6686,90735,36349
6687,101507,650
6688,101516,10337
6689,74256,8446
6690,101524,42570
6691,90859,9874
6692,255067,11477
6693,104006,37753
6694,87909,29161
6695,88967,21627
6696,112750,9501
6697,251433,49291
6698,85959,4543
6699,65207,11046
6700,88272,11707
6701,102945,7442
6702,110759,14425
6703,100514,6723
6704,59221,13343
6705,87062,16969
6706,89346,11338
6707,94138,13339
6708,100928,28761
6709,91251,25237
6710,102749,41780
6711,210070,9871
6712,79576,33258
6713,106350,71940
6714,105691,26850
6715,105291,70709
6716,62190,36855
6717,63591,20238
6718,110169,33783
6719,88318,163549
6720,104376,47898
6721,45205,19171
6722,215516,48345
6723,102768,11364
6724,163745,38135
6725,108569,55950
6726,82000,39916
6727,53593,31634
6728,31593,43739
6729,177068,45203
6730,311941,14874
6731,67217,32082
6732,101371,25269
6733,68732,29449
6734,83906,37943
6735,110722,33633
6736,99242,86763
6737,94169,78146
6738,108320,88641
6739,76271,30315
6740,66344,13765
6741,104695,12772
6742,104321,47866
6743,61809,18900
6744,92717,73265
6745,58962,17744
6746,216578,62124
6747,35575,3087
6748,107692,14282
6749,56291,11502
6750,33532,29451
6751,102460,21219
6752,284478,116094
6753,313443,2116
6754,332379,1584
6755,380275,28236
6756,314039,40945
6757,336910,19555
6758,340377,2056
6759,335563,4997
6760,340468,8439
6761,327056,322
6762,326900,21765
6763,317676,11059
6764,138524,11775
6765,266697,24
6766,342300,54973
6767,322289,10930
6768,339071,21059
6769,287364,49475
6770,313542,11329
6771,324216,9373
6772,311648,1550
6773,339579,5493
6774,325055,28200
6775,312549,10629
6776,199626,10944
6777,294357,9839
6778,316465,13920
6779,306047,4256
6780,328880,10009
6781,363589,1807
6782,251110,33343
6783,314676,30141
6784,64505,10536
6785,87464,14157
6786,338290,67809
6787,90015,42044
6788,219374,37922
6789,313670,1376
6790,92532,31397
6791,75765,50374
6792,102432,96171
6793,165832,20312
6794,74802,59809
6795,105480,135890
6796,90151,64945
6797,110044,2348
6798,50197,44591
6799,325655,10389
6800,71276,18979
6801,38661,31206
6802,34409,28658
6803,71519,3117
6804,119935,20684
6805,99250,27450
6806,56211,26643
6807,95916,62327
6808,48956,897
6809,67204,42522
6810,65531,11657
6811,75902,224
6812,35318,27117
6813,36348,50553
6814,36349,44383
6815,49777,78331
6816,308383,10922
6817,322023,43708
6818,261652,240177
6819,368745,51707
6820,339607,30349
6821,323944,13537
6822,271809,28446
6823,242653,605
6824,363510,33222
6825,319343,10719
6826,265803,266741
6827,379713,23995
6828,155722,1277
6829,337961,1836
6830,380473,292974
6831,314331,508
6832,330247,197563
6833,101862,11846
6834,373175,50314
6835,318155,10715
6836,311113,8619
6837,343121,21525
6838,321442,14892
6839,338188,12146
6840,312528,10588
6841,348836,4970
6842,315733,470
6843,338135,11042
6844,169624,
6845,333764,44708
6846,307987,10147
6847,338094,10756
6848,300556,9562
6849,97839,36068
6850,104237,11012
6851,334029,279714
6852,293088,30068
6853,88987,40913
6854,312848,158413
6855,99365,9556
6856,37635,13581
6857,109575,1702
6858,85426,19184
6859,50307,24203
6860,101829,9065
6861,118125,44479
6862,104265,4823
6863,99615,10168
6864,119167,10234
6865,69341,38939
6866,102526,10952
6867,102943,14022
6868,86567,860
6869,56255,41521
6870,48452,48035
6871,43686,5000
6872,36969,22744
6873,27075,17831
6874,19254,780
6875,16641,31510
6876,10323,234
6877,9968,899
6878,85615,8289
6879,79240,11583
6880,87365,11002
6881,109951,6472
6882,91167,5143
6883,102004,11384
6884,65832,5227
6885,102034,8010
6886,104427,10410
6887,107148,47095
6888,104452,10407
6889,102070,9292
6890,77745,11850
6891,100151,48745
6892,102181,2297
6893,99938,951
6894,102216,10804
6895,104627,5765
6896,102266,9319
6897,70849,1643
6898,104756,2007
6899,101316,10995
6900,91495,8047
6901,100201,2612
6902,48424,3112
6903,107711,10413
6904,102598,2611
6905,93692,1825
6906,105104,10538
6907,100404,11092
6908,93793,18410
6909,102721,14904
6910,102729,19065
6911,266308,3176
6912,107156,9261
6913,73650,5336
6914,102443,23908
6915,94072,14671
6916,90022,11509
6917,100449,10729
6918,76590,29437
6919,105211,20763
6920,107927,2047
6921,100485,14249
6922,93936,10021
6923,150662,11634
6924,88194,14746
6925,90142,11824
6926,103030,8222
6927,210358,20067
6928,105585,12395
6929,90180,9846
6930,111477,23719
6931,90563,11986
6932,56663,1626
6933,100935,483
6934,100944,10166
6935,94332,6069
6936,90350,11018
6937,119807,11676
6938,24025,28293
6939,27630,28292
6940,59903,3681
6941,27948,43875
6942,26942,31798
6943,41594,43436
6944,28333,20325
6945,22286,17687
6946,26714,19075
6947,39566,41465
6948,37120,17641
6949,70239,12545
6950,31210,27972
6951,55798,898
6952,68182,2000
6953,38348,648
6954,4972,618
6955,107358,44162
6956,59229,19120
6957,54632,4024
6958,67372,11316
6959,40724,3089
6960,72417,29845
6961,31971,995
6962,58586,1594
6963,15163,32318
6964,49096,11839
6965,62765,916
6966,11841,31509
6967,30287,1976
6968,31455,31685
6969,24034,3062
6970,24166,34456
6971,56575,12708
6972,90110,42045
6973,69097,11610
6974,58571,4939
6975,30637,25016
6976,87892,15927
6977,53146,40423
6978,71129,7857
6979,299977,79
6980,23027,13912
6981,26071,70881
6982,71524,987
6983,238627,65869
6984,76327,37749
6985,307385,30140
6986,240149,33302
6987,42949,46932
6988,87544,81
6989,104027,70423
6990,101745,11821
6991,92925,10023
6992,100087,51036
6993,78723,11519
6994,193854,72087
6995,74972,42238
6996,77578,15659
6997,108656,18857
6998,114086,33517
6999,140384,27425
7000,66319,38953
7001,61328,74544
7002,101529,41785
7003,59043,42740
7004,73582,20126
7005,46911,827
7006,107387,11811
7007,93207,20043
7008,99316,16814
7009,326820,4368
7010,41090,25431
7011,60908,17685
7012,102511,2742
7013,214730,22010
7014,156096,51145
7015,74749,32040
7016,102818,48129
7017,28358,3596
7018,98153,120637
7019,59084,24134
7020,53320,18904
7021,26778,37719
7022,85935,47364
7023,87280,9063
7024,54389,1818
7025,62695,255
7026,318374,10744
7027,315850,83505
7028,298845,10511
7029,354696,180399
7030,342804,22289
7031,322589,10028
7032,325710,616
7033,329094,288953
7034,348862,
7035,343172,96393
7036,319061,587
7037,337592,21542
7038,337741,6964
7039,338466,1792
7040,335119,3635
7041,340376,41488
7042,167260,122
7043,304415,11820
7044,337909,8696
7045,317910,12698
7046,317640,19187
7047,315983,11093
7048,304857,47952
7049,340855,504
7050,349205,11007
7051,159365,2289
7052,338337,9620
7053,316396,10601
7054,335013,52036
7055,318850,42418
7056,304229,13433
7057,287963,35712
7058,360139,14844
7059,332712,26710
7060,364930,37088
7061,346094,31026
7062,343135,5966
7063,350194,24034
7064,329691,10718
7065,371280,40427
7066,368913,14757
7067,71577,11034
7068,104181,25095
7069,53133,26983
7070,59712,30080
7071,60636,52867
7072,66449,42599
7073,61089,65012
7074,93828,44801
7075,101625,27465
7076,92646,83726
7077,94819,24782
7078,109376,31395
7079,65911,131313
7080,103827,34151
7081,107750,15797
7082,98987,9548
7083,51429,1937
7084,43503,26712
7085,42727,1882
7086,73796,70627
7087,93737,17258
7088,323633,34681
7089,47956,118910
7090,310924,6277
7091,222812,11429
7092,162958,47072
7093,61758,33642
7094,73906,14815
7095,50706,427
7096,54469,43049
7097,33553,3022
7098,46487,778
7099,38762,3088
7100,43915,23152
7101,41498,23567
7102,61581,102057
7103,50599,52367
7104,37382,22584
7105,33717,27725
7106,39302,16227
7107,36244,980
7108,33149,16933
7109,87718,42094
7110,22268,26884
7111,28346,37833
7112,42369,18995
7113,40185,43759
7114,76578,5205
7115,292610,2017
7116,61122,38606
7117,104009,14239
7118,107594,55448
7119,60980,21779
7120,63800,71189
7121,84058,67794
7122,91513,73515
7123,47528,405
7124,296042,9696
7125,72730,4917
7126,74777,37774
7127,52080,5055
7128,64639,40140
7129,89420,42040
7130,50585,29933
7131,97028,35888
7132,6864,3059
7133,54673,22727
7134,54393,28586
7135,49922,56157
7136,62803,11708
7137,290879,27329
7138,67589,42514
7139,66193,20444
7140,105810,17736
7141,56580,114046
7142,18033,82283
7143,289879,1954
7144,335559,13476
7145,379557,11194
7146,315824,12634
7147,314498,13505
7148,365957,14114
7149,345551,15708
7150,337579,21301
7151,337917,20483
7152,349825,14292
7153,234940,44539
7154,309987,1278
7155,307109,18841
7156,108560,25925
7157,100065,32035
7158,101998,74395
7159,111218,19361
7160,91310,81824
7161,69332,21968
7162,76543,29493
7163,73282,29473
7164,72351,29464
7165,129136,37900
7166,106185,91390
7167,166158,33557
7168,73901,7008
7169,68284,30566
7170,70656,42466
7171,245943,76176
7172,88213,18446
7173,105636,22004
7174,328538,11023
7175,105411,47802
7176,75161,92298
7177,13140,35227
7178,70694,29852
7179,39825,23001
7180,110867,51049
7181,86955,11221
7182,343660,1824
7183,361925,16784
7184,233230,44674
7185,293146,292090
7186,323872,11083
7187,304391,54045
7188,329388,337
7189,67927,11951
7190,42619,43376
7191,15400,28963
7192,52738,2576
7193,74121,22561
7194,90738,19345
7195,221344,14430
7196,89153,12775
7197,89421,9838
7198,16654,50075
7199,91828,2099
7200,31385,42852
7201,60420,40454
7202,99575,6470
7203,301777,20032
7204,312329,8842
7205,361467,11132
7206,356150,9352
7207,335345,615
7208,331953,11217
7209,338096,10677
7210,315297,13572
7211,349079,30735
7212,301357,338
7213,317648,2023
7214,335438,9384
7215,258816,25935
7216,60827,797
7217,64793,42602
7218,56671,60792
7219,41967,70113
7220,76686,47474
7221,50397,56188
7222,35753,29084
7223,74554,1723
7224,46187,25955
7225,64118,41876
7226,270197,62190
7227,49674,43323
7228,82964,67022
7229,89393,24548
7230,60232,31602
7231,95454,57744
7232,210389,37044
7233,56704,42989
7234,358349,17047
7235,265208,10591
7236,363988,1586
7237,360009,11169
7238,317842,49689
7239,371683,266687
7240,303348,66660
7241,329767,156
7242,109447,2778
7243,107473,10433
7244,118172,47168
7245,82810,58995
7246,50839,43236
7247,318049,142168
7248,94288,40752
7249,363547,924
7250,338013,38
7251,364045,11081
7252,355683,4377
7253,332658,16941
7254,351461,1720
7255,300051,9541
7256,335245,5516
7257,354766,20304
7258,331632,11024
7259,305583,53734
7260,276919,553
7261,277941,10544
7262,167190,1487
7263,299172,13700
7264,337697,11137
7265,351977,11358
7266,301976,13573
7267,359517,19084
7268,318974,10733
7269,327679,14442
7270,327247,2122
7271,326977,25300
7272,323939,14576
7273,336264,13432
7274,315110,26636
7275,49833,6844
7276,77402,923
7277,69824,2587
7278,60782,3591
7279,307351,28026
7280,74923,26176
7281,62708,41857
7282,90036,78364
7283,59797,10338
7284,42327,33839
7285,70644,133919
7286,58930,95548
7287,44410,50549
7288,66130,38978
7289,96921,92331
7290,104783,111883
7291,74540,42245
7292,97371,68347
7293,92569,89488
7294,45094,34082
7295,31322,22999
7296,41098,20278
7297,44762,18698
7298,82516,47201
7299,86058,12239
7300,93582,4365
7301,77304,86182
7302,342508,45862
7303,79219,65066
7304,76301,42228
7305,73766,16561
7306,104550,54655
7307,259182,70779
7308,88680,10843
7309,58725,2098
7310,70061,65332
7311,179218,34303
7312,345074,15673
7313,378194,393
7314,330793,7220
7315,380615,33823
7316,358590,163676
7317,289635,237
7318,308488,126117
7319,337563,10096
7320,328107,9509
7321,398872,19016
7322,333847,60645
7323,326856,10710
7324,335121,11058
7325,323033,11141
7326,377092,10625
7327,277895,54807
7328,363282,11025
7329,338526,7131
7330,339419,26899
7331,296915,30125
7332,349169,16428
7333,332452,652
7334,293007,8440
7335,379217,883
7336,329111,38018
7337,109529,96461
7338,65488,34377
7339,330802,20375
7340,160184,10375
7341,94089,42015
7342,36515,68440
7343,86510,12503
7344,89092,11864
7345,70034,9461
7346,114651,57811
7347,65780,132
7348,53134,28276
7349,118845,18329
7350,99762,17993
7351,99121,37447
7352,100557,4339
7353,85370,42108
7354,60736,18513
7355,77914,26517
7356,51077,28285
7357,185906,191903
7358,108906,22137
7359,188055,5247
7360,99409,31676
7361,140447,49622
7362,51561,238952
7363,214388,10035
7364,58083,502
7365,98061,41965
7366,118996,10347
7367,251052,1373
7368,58279,30959
7369,45609,43341
7370,88650,20561
7371,282410,13055
7372,253016,
7373,62512,667
7374,86034,700
7375,45564,21594
7376,243664,26976
7377,86006,36670
7378,113725,18872
7379,73822,44864
7380,31647,31993
7381,32943,43818
7382,49474,28290
7383,41386,24650
7384,36230,55086
7385,34890,43525
7386,35567,20640
7387,48673,50363
7388,76734,633
7389,62229,5511
7390,103251,41003
7391,48445,13936
7392,89015,294
7393,86984,11507
7394,73636,17538
7395,103939,10435
7396,56241,1162
7397,102467,34328
7398,211718,47108
7399,166707,47140
7400,180303,40930
7401,105327,14684
7402,138467,58467
7403,103016,10261
7404,119434,163869
7405,105217,13937
7406,116650,25355
7407,33436,29601
7408,160574,66115
7409,166169,118617
7410,99857,23981
7411,259153,14980
7412,105017,26670
7413,144688,44047
7414,120711,10940
7415,63285,31965
7416,275773,5842
7417,112130,164721
7418,36696,19463
7419,50861,24012
7420,78966,988
7421,126627,125103
7422,46268,204
7423,100050,9356
7424,37536,32430
7425,76941,42231
7426,90927,16113
7427,45012,33575
7428,20640,13913
7429,102011,17956
7430,61391,18209
7431,34587,25508
7432,61439,18978
7433,87635,27171
7434,56943,29486
7435,73012,12310
7436,79227,42205
7437,94033,27786
7438,110725,9624
7439,169639,95514
7440,87951,37296
7441,38854,25736
7442,107529,25389
7443,155713,44807
7444,164221,5248
7445,94713,52794
7446,89114,9872
7447,107617,19552
7448,59592,2786
7449,62480,8075
7450,112654,94771
7451,33105,50271
7452,177215,38274
7453,207805,26133
7454,108630,68981
7455,29850,10235
7456,57197,11533
7457,119828,2817
7458,86022,1394
7459,58458,1719
7460,80297,140207
7461,120522,781
7462,79082,13553
7463,100347,183252
7464,50613,3777
7465,346336,11659
7466,104377,24065
7467,284880,39907
7468,100813,26612
7469,57831,10604
7470,39066,44098
7471,288439,16876
7472,64708,37437
7473,223384,141003
7474,258967,14782
7475,96321,77780
7476,108171,9545
7477,166287,53117
7478,107009,41651
7479,259072,29270
7480,187859,28030
7481,48729,16514
7482,328802,1926
7483,80461,31112
7484,99850,11060
7485,71970,17365
7486,80120,11474
7487,64645,63888
7488,162625,49320
7489,146455,10916
7490,146247,10921
7491,121804,10941
7492,77532,42204
7493,66549,33157
7494,92117,24798
7495,226225,277073
7496,70948,4923
7497,54279,36741
7498,53976,11656
7499,53935,16284
7500,46085,25009
7501,206681,91226
7502,232611,171229
7503,114846,45926
7504,39808,40092
7505,284978,10133
7506,49652,82838
7507,31047,14589
7508,37365,14594
7509,34172,14590
7510,27260,14588
7511,39853,14595
7512,66580,9459
7513,94596,465
7514,71663,86600
7515,33852,20644
7516,31398,24965
7517,287839,192936
7518,142032,876
7519,258760,1583
7520,106936,17653
7521,114720,11069
7522,259685,10829
7523,89789,19425
7524,24083,108055
7525,97424,86959
7526,94048,9698
7527,300274,57946
7528,295743,45044
7529,23694,26860
7530,60841,29049
7531,36027,27130
7532,102035,8468
7533,66518,31952
7534,65580,39043
7535,68364,54396
7536,61791,22682
7537,70518,11577
7538,51849,42402
7539,58700,21159
7540,73756,40810
7541,73623,40812
7542,67140,336
7543,71249,11942
7544,56412,36206
7545,65446,23330
7546,68786,5927
7547,72913,49636
7548,65738,3075
7549,57128,30137
7550,192023,5521
7551,57078,27636
7552,17668,222
7553,170544,10686
7554,52847,43096
7555,63808,42688
7556,102116,25598
7557,40979,25858
7558,75936,14262
7559,72869,38701
7560,68341,33357
7561,76637,21948
7562,41699,30368
7563,51808,1059
7564,57565,12493
7565,87193,42090
7566,105121,13122
7567,104954,55730
7568,235327,14273
7569,38777,26940
7570,86637,11030
7571,74147,29454
7572,63611,26372
7573,57611,11506
7574,57358,29455
7575,55499,11602
7576,51365,29453
7577,48641,11700
7578,46345,47735
7579,38669,14638
7580,58404,14703
7581,55998,35806
7582,62185,3547
7583,88322,41089
7584,80140,42179
7585,73918,28415
7586,118705,107499
7587,100260,20481
7588,75651,5481
7589,71275,5482
7590,69048,5485
7591,65481,31581
7592,62395,22694
7593,209077,7090
7594,64689,42632
7595,75784,5902
7596,338564,10775
7597,365376,4552
7598,87003,12762
7599,91083,14510
7600,129634,101363
7601,102800,15618
7602,92906,24341
7603,120199,10690
7604,95756,40028
7605,79813,26326
7606,72856,13282
7607,71338,27658
7608,52655,22642
7609,56368,29235
7610,61189,42725
7611,38343,24111
7612,59792,17921
7613,105191,22627
7614,46807,18283
7615,51911,33731
7616,105159,13823
7617,343168,14108
7618,199683,4291
7619,282593,20718
7620,374546,113
7621,64806,28476
7622,68638,5916
7623,66730,26234
7624,308379,12205
7625,108327,27804
7626,124207,46187
7627,60522,3001
7628,117658,39434
7629,116015,105130
7630,13372,166472
7631,65051,11574
7632,103872,32450
7633,105103,62383
7634,70379,203
7635,107247,38749
7636,23042,29740
7637,93137,10652
7638,122143,34288
7639,60490,26268
7640,56541,33632
7641,285728,25853
7642,102631,68430
7643,55910,43001
7644,77360,42201
7645,304126,316
7646,99612,3072
7647,192657,10355
7648,47849,14554
7649,157913,87677
7650,180748,250
7651,99399,19086
7652,90888,15392
7653,101252,43267
7654,366532,41277
7655,88925,108059
7656,93913,42013
7657,104697,54715
7658,18455,631
7659,57495,25504
7660,280674,23855
7661,92593,1786
7662,181810,51182
7663,189553,45042
7664,243508,210937
7665,104346,16219
7666,328844,15824
7667,353014,14258
7668,49363,48385
7669,54462,27545
7670,53611,22718
7671,71408,39844
7672,45659,16914
7673,56504,43011
7674,221111,11315
7675,48308,35987
7676,62794,29146
7677,86489,36751
7678,54642,28758
7679,49456,29592
7680,53779,439
7681,193253,823
7682,102820,20289
7683,26174,16905
7684,87622,11417
7685,92494,11548
7686,85478,38291
7687,43880,41204
7688,47445,20532
7689,54494,2546
7690,57840,42791
7691,64030,22522
7692,48973,40478
7693,53619,5165
7694,65466,5722
7695,52893,5544
7696,54371,19128
7697,46478,14696
7698,101373,51515
7699,44487,56167
7700,60481,4781
7701,24368,32652
7702,69947,4909
7703,38873,56135
7704,28478,27115
7705,111666,38348
7706,69050,35280
7707,188404,21375
7708,100258,19185
7709,31252,73194
7710,22111,28257
7711,32617,20643
7712,14429,22596
7713,49949,36786
7714,37449,28916
7715,67350,27459
7716,55601,4497
7717,108366,33560
7718,119630,25224
7719,61209,42728
7720,79833,15371
7721,106307,11044
7722,295362,39983
7723,24481,31526
7724,41163,31623
7725,212879,27601
7726,77696,16214
7727,122082,5071
7728,75612,41662
7729,27700,95015
7730,41944,33738
7731,73076,17346
7732,68615,18274
7733,87957,13763
7734,63218,67217
7735,107843,10498
7736,100604,24731
7737,100112,11796
7738,65593,31675
7739,104545,4507
7740,17765,34847
7741,73396,32303
7742,61075,4879
7743,43614,24774
7744,105706,41779
7745,49815,61048
7746,23238,1994
7747,21890,42814
7748,330229,870
7749,43041,96255
7750,54152,25495
7751,33874,26319
7752,67805,45938
7753,68421,15573
7754,29192,41059
7755,35019,39871
7756,46816,10178
7757,39192,16391
7758,55884,42997
7759,79116,10734
7760,40662,10949
7761,83090,258236
7762,298148,809
7763,319262,435
7764,350028,4599
7765,367085,12657
7766,367790,28219
7767,323298,59210
7768,332375,13193
7769,324197,24190
7770,304141,673
7771,297284,16617
7772,363226,246
7773,296572,2789
7774,356634,8920
7775,327162,9890
7776,363235,26886
7777,391225,26254
7778,374900,8193
7779,103976,47821
7780,101746,26142
7781,85461,42122
7782,106877,65137
7783,34746,27017
7784,93175,35151
7785,314431,21544
7786,30386,43846
7787,55100,40894
7788,110857,11546
7789,64893,59427
7790,77235,18387
7791,89160,71125
7792,87337,34748
7793,146879,132725
7794,70291,26331
7795,105150,41774
7796,63642,52959
7797,45317,24004
7798,94331,46976
7799,31022,17481
7800,99166,52560
7801,49301,42658
7802,31448,27118
7803,63759,18333
7804,66090,42345
7805,47542,18398
7806,120423,54800
7807,39725,20849
7808,168080,57544
7809,34946,53779
7810,18051,16661
7811,20827,80708
7812,100129,76516
7813,93871,33441
7814,78766,47819
7815,92752,21793
7816,41841,18712
7817,47577,831
7818,85354,10484
7819,27300,37658
7820,47885,26516
7821,77942,110598
7822,139388,44388
7823,170259,10573
7824,119561,113290
7825,65889,26451
7826,98528,111605
7827,39040,54568
7828,41452,28571
7829,38116,27686
7830,36777,123665
7831,46963,43336
7832,40495,62000
7833,390521,9372
7834,33774,41495
7835,37135,52362
7836,56119,662
7837,95037,41799
7838,18054,49633
7839,32851,43805
7840,37988,16559
7841,61420,44695
7842,53114,31217
7843,196069,8341
7844,31067,36488
7845,54188,19414
7846,70689,60595
7847,42041,15794
7848,44008,13188
7849,100133,12651
7850,59037,886
7851,204137,9791
7852,67549,27554
7853,78111,26973
7854,71565,38582
7855,91209,9542
7856,44030,17820
7857,44760,26175
7858,115738,31146
7859,120408,20506
7860,289944,37696
7861,22913,136
7862,8133,47653
7863,75222,10970
7864,38733,28162
7865,20641,42812
7866,71198,28159
7867,104073,20676
7868,22835,3019
7869,32828,29353
7870,47086,17761
7871,61135,20277
7872,327437,10204
7873,319531,3515
7874,364725,9472
7875,362227,594
7876,377752,8981
7877,381707,12153
7878,348593,1944
7879,332280,11036
7880,338512,1997
7881,352277,15237
7882,331525,
7883,297753,11572
7884,37522,19096
7885,96953,72096
7886,28772,11939
7887,43547,47555
7888,69031,24236
7889,220343,80218
7890,64100,26520
7891,26641,43897
7892,366943,29456
7893,272045,21386
7894,243135,24908
7895,339230,9256
7896,342213,25783
7897,339840,8991
7898,86251,44691
7899,99851,23378
7900,168122,3293
7901,104810,36947
7902,37604,54028
7903,37865,17645
7904,110944,10448
7905,35272,57684
7906,230512,61487
7907,250468,14365
7908,98437,29383
7909,87910,10606
7910,57681,42988
7911,104573,16136
7912,165086,58669
7913,61678,42407
7914,78163,6081
7915,282552,12577
7916,281924,36561
7917,299854,49814
7918,29870,13696
7919,24803,44494
7920,53270,15484
7921,97095,36672
7922,152930,2330
7923,295721,2334
7924,52100,64204
7925,388473,13398
7926,64106,2912
7927,14341,701
7928,86873,10631
7929,39370,43466
7930,36098,2202
7931,40884,76076
7932,93693,10780
7933,23194,3484
7934,45586,19590
7935,53622,23724
7936,47136,26596
7937,111205,44925
7938,56732,29264
7939,238321,33994
7940,361596,1777
7941,93886,11584
7942,309614,9901
7943,342956,202475
7944,59125,26811
7945,357567,38631
7946,114371,54022
7947,167059,23522
7948,120848,207625
7949,73092,22094
7950,217788,161080
7951,87597,11884
7952,88224,21871
